,label,area,perimeter,max_intensity,mean_intensity,min_intensity,solidity,minor_axis_length,major_axis_length,eccentricity,bbox-0,bbox-1,bbox-2,bbox-3,q1_intensity,q2_intensity,q3_intensity,filename,cl,noncompactness,q1q2,mima,im_id,schistocyt,cls
105,106,29.735433885704172,20.88089113380597,209,196.9333730195073,189,0.9896673615517085,5.6530112737013525,6.710010386996391,0.5387365417269607,2099,1509,2264,1684,194.5857,195.72990000000004,198.31069999999997,TP5_a.jpg,5,14.663031863526196,0.9941541890125114,0.8424742955177177,1,False,2
106,107,24.335180621178907,18.938920026869827,213,195.82195613249777,186,0.9887143173268422,5.123701277233876,6.0509976453728145,0.5319860092670604,2117,510,2260,672,194.7982,197.08480000000003,199.379,TP5_a.jpg,5,14.739265648680227,0.9883978876098003,0.8467531434509746,1,False,2
107,108,29.058700181097752,21.25622592625076,209,196.41502272620778,187,0.9729643475882193,5.7385685745848605,6.496499149669973,0.4687470163057546,2146,1152,2322,1316,191.87410000000003,194.36360000000002,199.8819,TP5_a.jpg,5,15.548773269690905,0.9871915317477141,0.8833324598951704,1,False,2
108,109,36.62804155716834,22.884000773933717,224,195.39817843866172,186,0.9911934853900292,6.745031791524014,6.915100866751992,0.220415237441389,2153,2613,2341,2797,193.72990000000001,196.0886,199.60109999999997,TP5_a.jpg,5,14.297174218393666,0.9879712538107773,0.9754061323898146,1,False,2
109,110,26.904590079111124,20.946374648772167,209,196.92909560200414,188,0.9671088052469287,5.778094032730117,6.070353081384928,0.30654959580638247,2161,0,2318,162,191.00490000000002,193.50780000000003,198.8819,TP5_a.jpg,5,16.307648978728494,0.9870656376642182,0.9518546870772575,1,False,2
110,111,25.751283343091732,19.347446514392537,210,196.58766920473772,189,0.9901052300926653,5.476307316321305,5.988463088123432,0.40463955992419887,2185,986,2345,1138,194.7982,197.10200000000003,199.60109999999997,TP5_a.jpg,5,14.53611773984458,0.9883116355998416,0.9144762580539478,1,False,2
111,112,35.15475007148596,23.470248066472163,209,194.90897823224108,187,0.9663510124639743,6.1904261523160455,7.319050670423314,0.5335059308802947,2228,3085,2399,3276,193.5857,195.379,199.995475,TP5_a.jpg,5,15.669363121103148,0.9908214291198133,0.8457963240139733,1,False,2
112,113,42.675072507182634,25.924029420090555,215,196.94422641268625,187,0.963212244145307,7.01062604163456,7.816470432101607,0.4422246642067894,2290,530,2497,730,191.7982,194.0069,198.379,TP5_a.jpg,5,15.748193544618047,0.9886153533714522,0.8969043128267319,1,False,2
113,114,30.157541427812802,21.462343506975,209,197.07242188910962,190,0.9839619707672487,5.626570772519532,6.860862607221744,0.5722249603389725,2316,2368,2482,2542,193.7337,195.8741,200.53280000000004,TP5_a.jpg,5,15.274195673874587,0.9890725726372195,0.8200966984234611,1,False,2
114,115,28.165466156506582,20.627833407744387,209,195.91293207638384,188,0.9863621191168757,5.18846028621135,6.923534844066622,0.6621235461494078,2366,781,2534,948,194.5857,196.654,199.8819,TP5_a.jpg,5,15.107419445261257,0.9894825429434438,0.7493946954939921,1,False,2
115,116,29.335112539317276,20.672151124599615,209,194.0817861121426,186,0.9892097892465219,5.6263380548447905,6.6409649689581585,0.531247068318123,2375,2685,2550,2842,193.7982,195.2328,198.23479999999998,TP5_a.jpg,5,14.567451600723624,0.9926518494843081,0.8472169452999624,1,False,2
116,117,26.523331653980748,19.674754916056333,209,196.49006622516555,190,0.9892839004570848,5.670811272434722,5.97138337443821,0.3132685577407603,2401,1124,2564,1282,191.7982,193.7982,196.0886,TP5_a.jpg,5,14.594545891024426,0.9896799867078229,0.9496645780121653,1,False,2
117,118,6.301657112512085,9.853748336769714,209,183.06547104580812,145,0.969620783574272,2.6164678391305767,3.0883516229452797,0.531265651882395,2429,105,2512,178,193.72990000000001,195.379,199.60109999999997,TP5_a.jpg,5,15.408067203720885,0.9915594818276274,0.8472052921989888,1,False,2
118,119,30.32910771912147,21.24094129295286,209,194.19129927269464,186,0.9875415650631789,5.465421105929757,7.085893836416123,0.6364595916853144,2429,3113,2581,3304,171.31177499999998,184.05839999999995,197.6451,TP5_a.jpg,5,14.876058708651618,0.9307468444797957,0.7713100467073942,1,False,2
119,120,32.13600032679294,22.016298979625176,209,195.98618702597346,189,0.9882751978560361,6.146882268228655,6.678079128874476,0.3908446957456886,2434,1303,2618,1473,190.654,192.79819999999998,197.88189999999997,TP5_a.jpg,5,15.083315155312537,0.9888785268742136,0.9204566387437597,1,False,2
120,121,30.858784602606175,22.243807327257795,209,195.32502316551208,113,0.9739567665133869,5.561072587621527,7.099597494152447,0.6216513542875808,2511,1899,2696,2059,193.65400000000002,195.8078,198.379,TP5_a.jpg,5,16.033909656000528,0.9890004381847917,0.7832940659244246,1,False,2
121,122,27.164662790539342,21.797705564339157,210,197.4274185463659,189,0.9484643909860226,4.764489340527896,7.436930903413353,0.7678308459528271,2524,409,2708,553,193.50400000000002,195.4529,198.45489999999998,TP5_a.jpg,5,17.49110495253781,0.9900287997773377,0.6406526297482638,1,False,2
122,123,29.54616631037159,20.877182459880203,209,195.25544955988755,188,0.9879797841824888,5.712743028389048,6.587297759164333,0.4978969634268333,2528,1700,2685,1882,195.2328,197.0241,200.294575,TP5_a.jpg,5,14.751719153158994,0.9909082188422634,0.8672361926317066,1,False,2
123,124,27.155131329911086,21.846181892714977,209,195.92162663591236,188,0.9283586258262732,5.682830392245273,6.263765014811118,0.42058158298129616,2547,2235,2696,2403,192.79819999999998,194.6616,198.0886,TP5_a.jpg,5,17.575155777792013,0.9904274905785219,0.9072547228077388,1,False,2
124,125,20.227121090399095,18.077735705223176,209,196.49956243688993,188,0.9837096881001258,4.722997731410972,5.774202026645603,0.5752919796747816,2588,2075,2708,2232,193.72990000000001,195.1569,198.0886,TP5_a.jpg,5,16.156749483396347,0.9926879346822992,0.8179481267915898,1,False,2
125,126,18.68166283138846,18.54740072593749,209,195.00801749271136,188,0.9877609791216703,3.7458797288269614,6.792148078668392,0.8341739121798156,2610,127,2708,313,193.50780000000003,195.66160000000002,200.10199999999998,TP5_a.jpg,5,18.414103540639655,0.9889922192193052,0.5515014816286729,1,False,2
126,127,17.902806334336407,17.807857162825215,209,194.31244295710374,185,0.9900602409638555,3.771857709050407,6.399923565670548,0.8078706699993239,2610,1190,2708,1363,192.4549,194.3847,197.45489999999998,TP5_a.jpg,5,17.713411562933036,0.9900722639178906,0.5893598056831189,1,False,2
127,128,41.52857395732629,43.159721882601325,255,202.3581428899308,0,0.80854166114366,3.0769767822653824,20.013190857033997,0.9881101790263557,2613,2921,2708,3384,191.66160000000002,194.37310000000002,196.654,TP5_a.jpg,5,44.8549375882163,0.9860500244118142,0.15374743609082822,1,True,3
128,129,16.381857545512723,17.008711249559813,209,196.2813564957194,189,0.9853398853398854,3.4924267963795907,6.285764374735491,0.8314437568537295,2619,2528,2708,2695,192.72990000000001,202.0281,255.0,TP5_a.jpg,5,17.65955158425522,0.9539757093196443,0.555608926484228,1,False,2
129,130,6.206342506229491,10.903329547614582,209,197.58863536638876,192,0.9797936371453139,2.27248972372147,3.7996226704012477,0.8014341680366438,2647,967,2708,1076,193.57610000000003,195.58570000000003,200.104,TP5_a.jpg,5,19.155016840362777,0.9897252201975911,0.5980829995104463,1,False,2
0,1,22.962650290709547,18.05394747863009,207,191.1430265654649,181,0.9913585327141261,5.266696281891458,5.595133217188607,0.3375724959504452,0,548,138,695,222.93970000000002,223.9397,224.79550000000003,TP5_b.jpg,5,14.194573162707083,0.9955345121923448,0.9412995325494361,2,False,2
1,2,14.210046159502186,18.7397698564023,208,196.30088156381754,186,0.9101691958834816,3.637085312602255,5.851370618481741,0.7833519968171477,0,1034,96,1184,188.14909999999998,190.2136,194.51160000000002,TP5_b.jpg,5,24.713429522260398,0.9891464122439193,0.6215783531322396,2,True,3
2,3,25.62737435492436,19.897429745776115,215,196.86020934063015,186,0.9930354033662218,5.108322529032607,6.602873030215938,0.6336113783969619,0,1651,131,1824,194.5857,196.2328,198.97119999999998,TP5_b.jpg,5,15.448625559723856,0.9916063981148922,0.7736514855966489,2,False,2
3,4,16.004684032080174,16.918314664013472,207,191.1856389314276,177,0.9887281292059219,3.4110923656602496,6.2471211716154995,0.8377680442837311,0,2000,88,2166,192.5078,195.58570000000003,201.5328,TP5_b.jpg,5,17.88410008575291,0.9842631644338005,0.5460262850605384,2,False,2
4,5,6.7482741248076685,12.238073934155315,207,190.9406779661017,184,0.9858762681519793,1.8977176797461346,4.923087434349298,0.9227190818855366,0,2384,50,2524,187.4261,190.00690000000003,195.58570000000003,TP5_b.jpg,5,22.19389000029994,0.9864173353704522,0.3854730806740106,2,True,3
5,6,29.469914625345513,20.751196719571237,212,195.23998521461905,183,0.9913429827775742,6.044815391289592,6.232727441692136,0.24369965206291713,0,2941,162,3111,188.42610000000002,189.65400000000002,192.5761,TP5_b.jpg,5,14.611924424239673,0.9935255781581195,0.9698507511903124,2,False,2
6,7,11.805394806715595,15.419597922716434,207,191.93391003460206,183,0.982324949014276,2.769904624983659,5.813703149111673,0.8792047598080741,0,3179,72,3338,191.227,194.7453,199.57655,TP5_b.jpg,5,20.14028365768733,0.9819338387113836,0.4764441103957806,2,True,3
7,8,28.605274982639123,20.463411115393246,213,194.1452779893374,183,0.9879144133552786,5.604766801692026,6.508678866435662,0.5083983063597459,13,859,165,1035,187.6328,190.2136,196.46124999999998,TP5_b.jpg,5,14.638950149290466,0.986432095286562,0.8611220367001079,2,False,2
8,9,24.849879495104915,18.89197988153248,210,194.26394520547944,184,0.9903945297661041,5.338177450699905,5.934323661955043,0.4368328682471769,17,1214,175,1367,189.4261,192.3636,199.3107,TP5_b.jpg,5,14.362520506972029,0.9847294394573609,0.8995426867130568,2,False,2
9,10,52.10577198022903,32.77727190818924,207,191.6228865602216,182,0.9114445635345957,6.102428156160309,11.56426952768955,0.8494327961748551,42,4,219,295,190.5078,192.79819999999998,198.15690000000004,TP5_b.jpg,5,20.618628472696304,0.9881202210394081,0.5276968114197461,2,True,3
10,11,22.60045478683569,18.25309764909762,207,194.83112423183516,185,0.9876822374293365,4.736664374004904,6.08119610136828,0.6271439065208109,61,2326,208,2476,188.0049,190.44330000000002,195.58570000000003,TP5_b.jpg,5,14.741985368434314,0.9871961891019531,0.7789034089756036,2,False,2
11,12,30.092182840647595,21.154478350129704,207,194.86565610859728,188,0.982964906818485,5.91254432664083,6.504464077723076,0.41680064640434544,103,1362,270,1538,191.504,194.5857,199.3107,TP5_b.jpg,5,14.871368974324488,0.9841627622173674,0.9089979214260723,2,False,2
12,13,30.99767160033224,21.61365365691553,207,192.76635185591917,183,0.9784243778742425,5.927477552733091,6.701857088584456,0.46662930176398426,124,2014,288,2195,192.3636,194.45490000000004,197.82985,TP5_b.jpg,5,15.070487565139928,0.9892453211515881,0.8844529918176863,2,False,2
13,14,26.73710869950028,20.29943876063694,207,191.89575269912405,182,0.9865849369441793,4.773968524039037,7.161948260285214,0.7454388626737937,152,538,320,701,189.2136,192.0069,197.1817,TP5_b.jpg,5,15.411809056397745,0.9854520853156841,0.6665740034051741,2,False,2
14,15,22.829209841913915,18.057019844707035,211,194.78772515805798,186,0.9903715517750605,5.153586269076542,5.64256098150571,0.40719397020310116,166,1855,320,1996,188.4299,191.00490000000002,195.58570000000003,TP5_b.jpg,5,14.282402585546885,0.9865186704634278,0.9133417052944839,2,False,2
15,16,27.055731811930666,19.83194623080993,207,191.64348263714143,176,0.9862510547476051,5.573864612506788,6.202710846451353,0.43873290299348383,181,346,342,501,190.3636,193.1674,199.82699999999997,TP5_b.jpg,5,14.536886085199196,0.9854851284429982,0.8986175158714136,2,False,2
16,17,31.144728421453955,21.246186149917104,215,196.92515192585145,185,0.989916039124037,5.96268450294147,6.664624442524797,0.4467141389537435,216,1022,379,1201,187.93840000000003,190.8152,196.37900000000002,TP5_b.jpg,5,14.493638210888477,0.9849236329181325,0.8946767450083943,2,False,2
17,18,29.750411895262864,21.123909083533903,207,192.39878255297725,181,0.9898070127752107,5.402270095675164,7.075368349618186,0.645770002394862,226,2231,393,2407,193.227,196.2328,200.82500000000002,TP5_b.jpg,5,14.998768304127491,0.984682479177793,0.7635319927854628,2,False,2
18,19,29.996868234365,20.902506869511765,207,194.29627780299592,186,0.9901568609825161,5.72815666654912,6.6863953657924995,0.5158344306520191,271,22,426,203,189.2136,191.654,196.0886,TP5_b.jpg,5,14.565346956101516,0.9872666367516463,0.856688298130602,2,False,2
19,20,23.313952696722538,19.606835342862016,207,192.12796402289453,181,0.9677820483834502,5.26397791927229,5.675114978756971,0.37368813016253166,298,2433,459,2573,191.227,193.72990000000001,197.62349999999998,TP5_b.jpg,5,16.489181271099763,0.9870804661541661,0.9275544088492225,2,False,2
20,21,29.416810773273784,20.77652112920279,216,194.81882984632475,185,0.9906002109220964,5.579267757851484,6.725633002489832,0.558428272049873,302,1428,485,1579,188.2136,191.0069,196.91355000000004,TP5_b.jpg,5,14.674052655102637,0.9853759209745827,0.8295528102389823,2,False,2
21,22,27.857736141937064,20.934612319146034,207,191.11711227332714,154,0.967877755700634,5.895105230237147,6.052383346106506,0.2264884362656754,309,1737,474,1902,190.7299,193.227,198.74530000000001,TP5_b.jpg,5,15.732003157757921,0.9870768577890252,0.9740138542330541,2,False,2
22,23,28.467749622145668,20.09069875143058,210,192.9386808246042,182,0.9903367912462697,5.777215525375849,6.280363448510421,0.3921869355003416,314,2048,483,2208,188.50400000000002,190.3636,194.5857,TP5_b.jpg,5,14.178717379428443,0.9902313257366431,0.9198855405010185,2,False,2
23,24,28.575318963521738,20.367994641680077,207,192.15834365767654,180,0.9904663016801963,5.49419337627668,6.62455706732329,0.5587032207257123,343,2602,522,2751,188.87310000000002,191.5761,197.379,TP5_b.jpg,5,14.517955381463917,0.985890724364887,0.8293676574057587,2,False,2
24,25,27.39341784561757,20.4470402366517,207,192.77512675216224,181,0.9869021339220014,5.074036725413889,6.916351131476967,0.679550061769633,344,3110,502,3284,188.0049,191.3636,197.0886,TP5_b.jpg,5,15.262113577628602,0.982448595239638,0.7336291389720614,2,False,2
25,26,25.119483667161393,20.20402228692377,207,195.06624024284474,185,0.948337017426618,5.609942802651059,5.8016969393754785,0.25497133523628884,369,567,535,726,189.08080000000004,192.15690000000004,196.827,TP5_b.jpg,5,16.25043420395436,0.9839917275934406,0.9669486119788496,2,False,2
26,27,26.319086069089472,19.417538578474154,214,195.10492006829116,185,0.9896067990989146,5.540665408658814,6.0509516482861585,0.40193447526579373,371,1139,535,1290,191.65000000000003,194.60090000000002,199.3107,TP5_b.jpg,5,14.32575597255821,0.9848361441288299,0.9156684321263953,2,False,2
27,28,22.05988480549012,17.943696309213845,219,196.15165730510464,184,0.9881671241232083,5.094340422422801,5.520845770458884,0.3854077414345471,375,2842,520,2985,191.227,194.95200000000003,198.5366,TP5_b.jpg,5,14.595553878738443,0.9808927325700684,0.9227463751445039,2,False,2
28,29,30.22290001497801,21.062770550342304,213,195.240583888989,182,0.9881137871165917,5.730836804667554,6.72267188854084,0.5227856788371403,376,294,539,471,192.79819999999998,195.2328,199.1078,TP5_b.jpg,5,14.678945535885227,0.9875297593437168,0.8524641540867222,2,False,2
29,30,24.832178211081004,19.37801578098834,207,191.7792948401601,182,0.9823323458120119,5.335787732455051,5.940292932058234,0.43951251460580565,464,2430,617,2590,191.5761,193.7982,199.379,TP5_b.jpg,5,15.121810596569745,0.9885339492317265,0.8982364663633298,2,False,2
30,31,27.435628599828433,20.01165315645896,207,193.51124125266762,184,0.9869703649277493,5.740565136620339,6.114827320179729,0.34447820058137585,489,1760,656,1916,188.50400000000002,191.0069,195.1569,TP5_b.jpg,5,14.596576878027795,0.9868962848986085,0.9387943168363437,2,False,2
31,32,32.415135959477674,21.901439261093515,217,194.5801898681005,181,0.9887855125436119,6.326302999076063,6.536880676064296,0.25177339914928587,512,1506,689,1677,190.654,193.0069,197.0357,TP5_b.jpg,5,14.79781057549813,0.9878092441254691,0.9677862137273986,2,False,2
32,33,26.116202121430806,22.405382222329397,207,192.5971324296142,183,0.9130289903365545,4.3127087055473945,8.29889867960816,0.8543656024980256,512,3062,656,3266,190.0049,192.79819999999998,199.3107,TP5_b.jpg,5,19.221828280948053,0.9855117941972488,0.5196724134184783,2,False,2
33,34,31.792867744175595,21.440727771269216,210,194.46901366225535,183,0.9896579493917688,6.04130774665151,6.717684732560268,0.43730353056672644,515,1010,694,1176,189.36360000000002,192.5857,196.0886,TP5_b.jpg,5,14.459369033983801,0.9832692666174073,0.8993139730671799,2,False,2
34,35,27.83594994621533,19.96471301112161,207,193.48397984640218,182,0.9891614651376591,5.6529001872230396,6.278582666502156,0.43517365017506016,552,798,705,970,190.5761,193.72990000000001,198.74530000000001,TP5_b.jpg,5,14.319244228654108,0.9837206337276795,0.9003465411680741,2,False,2
35,36,30.767554908021403,21.25468974321229,207,192.88480261993274,179,0.9880192391779624,5.973146644519207,6.588126905905302,0.4218766306126094,560,2714,732,2880,190.5078,193.65400000000002,196.952,TP5_b.jpg,5,14.68305939262125,0.9837534985076476,0.906653246033428,2,False,2
36,37,19.63617053144701,17.031226860455252,207,194.6120934747937,186,0.9877397260273972,4.592972764530425,5.4503956988830815,0.5384051591048087,587,1966,718,2109,188.2136,192.6578,198.68079999999998,TP5_b.jpg,5,14.771856249046206,0.9769321563933565,0.8426861127663882,2,False,2
37,38,25.532059748641768,19.57933844234316,216,194.50487973974722,181,0.9876224586537449,5.296464102111552,6.150271258504245,0.5083074157296307,629,2171,777,2342,191.58570000000003,194.7982,197.88189999999997,TP5_b.jpg,5,15.014475824270695,0.983508574514549,0.8611756912002708,2,False,2
38,39,29.188055718195557,20.36953082471856,212,193.69196678484792,182,0.9904357066950054,5.8029698972871815,6.408733025322337,0.4243921602050531,633,2542,808,2702,190.5761,193.7982,198.74530000000001,TP5_b.jpg,5,14.21532801037185,0.983373942585638,0.9054784891738118,2,False,2
39,40,28.305714791465256,20.20773096084954,220,193.22527419665192,179,0.9915573575005963,5.789225049041952,6.227539605734333,0.36852777632759587,636,3148,803,3307,189.0049,192.74530000000004,198.379,TP5_b.jpg,5,14.4264998638792,0.9805940793368241,0.9296167371960541,2,False,2
40,41,26.42257049876772,19.729112409245218,207,191.56428755475392,180,0.9889409846091122,5.407303363389131,6.2469636052482,0.5007550068262939,707,2361,876,2511,188.2857,192.952,197.19424999999998,TP5_b.jpg,5,14.731264563180435,0.9758162651851238,0.8655890613555595,2,False,2
41,42,27.108835664002395,22.424375529553064,207,193.39173238233965,183,0.9497662436790383,5.080281709896553,7.150327012043875,0.7037008198958129,727,484,921,628,188.57610000000003,191.3636,195.10199999999998,TP5_b.jpg,5,18.549399322160937,0.9854334889184779,0.7104964152463829,2,False,2
42,43,88.63169074495173,58.098458188202386,218,194.7639494868801,115,0.774480641553435,11.770717519750304,13.160275138775361,0.4472425307173602,733,1714,1077,2061,190.0029,193.227,196.8078,TP5_b.jpg,5,38.083791649191326,0.9833144436336537,0.8944127228061614,2,True,3
43,44,24.56393567625713,19.36164490224679,208,193.6711197339246,185,0.9878436096813055,5.226575962869393,5.999536435704013,0.49099338472243054,743,1459,888,1626,191.0069,195.2328,201.89150000000004,TP5_b.jpg,5,15.261125019271322,0.9783545592748759,0.8711633005119139,2,False,2
44,45,23.176427336229082,18.634763543950296,207,194.27548322660243,184,0.9856960852443827,4.904282199093439,6.0335324978118585,0.5824903455012723,759,2077,923,2214,190.5761,193.227,197.0886,TP5_b.jpg,5,14.983086361896492,0.9862809027723869,0.8128376205601018,2,False,2
45,46,21.665010008033658,17.965948352768457,207,193.61624033687386,184,0.9914013334164122,4.937456006482615,5.7066281417217635,0.5014023293643195,785,3256,936,3384,190.7299,193.23280000000003,198.379,TP5_b.jpg,5,14.898460702056196,0.9870472300768811,0.8652142532968551,2,False,2
46,47,24.915238082270122,19.74593322558159,208,195.85621379385725,187,0.9705102365545772,5.424956140725059,5.894087678869855,0.3909629415874921,799,1013,960,1170,191.0808,193.5857,196.952,TP5_b.jpg,5,15.649133179529368,0.9870605111844521,0.9204064201782033,2,False,2
47,48,32.503642379597224,21.80448660434187,219,195.6636923463617,185,0.9891844853306813,6.280834534204187,6.609253408910216,0.3113075050286634,814,1289,984,1462,192.5761,196.2328,199.60109999999997,TP5_b.jpg,5,14.627149490709343,0.9813655005687123,0.9503092324674262,2,False,2
48,49,21.24834901485546,18.12711190878865,207,190.9336110221083,176,0.9837357372502049,4.708618957352347,5.84374373426692,0.5922505790310375,858,236,995,396,190.7982,193.8741,200.0357,TP5_b.jpg,5,15.464363180594267,0.9841345491739227,0.8057538405973631,2,False,2
49,50,28.90483517381299,20.385901703460103,207,191.60250612398718,182,0.9910364145658264,5.849071384401428,6.294789606654904,0.369596091079109,881,2448,1047,2611,187.72590000000002,190.8779,193.87789999999998,TP5_b.jpg,5,14.377697909851651,0.9834868258714079,0.9291925147454875,2,False,2
50,51,87.88551354148228,53.13106816201507,211,135.571346678235,37,0.9082005966116958,9.216875772657035,12.418152891501016,0.6701675114511919,901,2580,1237,2862,188.5078,190.5761,195.2328,TP5_b.jpg,5,32.12031528613948,0.9891471176081367,0.742209880421513,2,True,3
51,52,30.371318473332334,21.04486348856228,207,193.72131809011432,185,0.9901891148006747,5.958988061130109,6.494673947945889,0.39769147975317387,913,396,1084,561,77.81580000000001,133.86950000000002,195.9221,TP5_b.jpg,5,14.582385668936302,0.5812810236835126,0.9175192024866461,2,False,2
52,53,19.328440516877492,16.883625384440492,214,195.52905952800282,185,0.9871349095966621,4.656450808515823,5.293297988035403,0.4755512521286251,914,840,1048,980,190.5761,193.227,197.04510000000002,TP5_b.jpg,5,14.748049946047807,0.9862809027723869,0.8796880166279956,2,False,2
53,54,23.254040658487764,18.343269265846544,209,194.77321700433305,186,0.9897994667903095,5.330397315363198,5.556673088633418,0.2824617838589549,952,2200,1098,2349,191.654,193.7982,199.45489999999998,TP5_b.jpg,5,14.469551004097701,0.9889359137494569,0.959278552173047,2,False,2
54,55,27.93126455249792,20.542456710364874,207,192.31701847608832,185,0.9825645447142789,5.47534945710607,6.509806380742405,0.5408912754572881,961,1634,1134,1794,190.654,193.5819,199.45489999999998,TP5_b.jpg,5,15.108250000785432,0.9848751355369485,0.8410925205553715,2,False,2
55,56,24.53942620607018,18.9426287007956,207,193.7043613361447,186,0.985401060746897,5.31437326186023,5.925920880656221,0.44243362820794885,996,1350,1144,1508,189.4261,191.504,195.1569,TP5_b.jpg,5,14.622313459287206,0.9891495738992397,0.8968012514658701,2,False,2
56,57,25.78940918560477,20.148764918545236,207,191.610348468849,183,0.9671653985599755,5.4790873782105285,6.104118975935207,0.44080081959080464,1006,190,1168,342,191.504,193.5819,196.0886,TP5_b.jpg,5,15.741839016979366,0.9892660419181752,0.8976049450889155,2,False,2
57,58,30.488419275336664,21.17763026887397,207,193.2173194587111,184,0.9894387980556782,6.083348108017071,6.395276919515073,0.3084975775736188,1052,531,1221,707,189.4299,191.3636,193.7982,TP5_b.jpg,5,14.710241936613965,0.9898951524741383,0.9512251282589255,2,False,2
58,59,24.49313054016149,18.76074928425927,213,192.58366688903715,180,0.9898200627304242,5.362578884246096,5.818479944501908,0.3880317171552319,1068,964,1225,1111,190.0049,192.5078,196.952,TP5_b.jpg,5,14.36997664017325,0.9869984488940188,0.9216460201626012,2,False,2
59,60,26.711237592080717,20.385901703460107,207,191.39944945710354,182,0.9787456967519832,5.7095738505257705,6.022774195599557,0.3182782811185244,1083,2457,1247,2620,188.2857,190.5078,196.4038,TP5_b.jpg,5,15.55843254474848,0.9883359106556266,0.9479973289879237,2,False,2
60,61,20.751351424953363,17.608970559698513,210,196.1462598425197,185,0.9862800931918199,4.445225740330653,5.954461950614838,0.6653439810879949,1097,1814,1222,1973,188.0049,190.00690000000003,195.1569,TP5_b.jpg,5,14.942440992034129,0.9894635405345804,0.746536929314269,2,False,2
61,62,27.751528437793603,20.00794448253319,207,191.68809185025268,180,0.990234185210378,5.759355852752639,6.141442122063862,0.3472149318701104,1110,2260,1277,2417,192.72990000000001,195.72990000000004,200.37900000000002,TP5_b.jpg,5,14.425073678859247,0.9846727556699307,0.937785578416748,2,False,2
62,63,23.838183031276806,18.744378405517722,207,191.04843776775004,182,0.9838156785613936,5.1365464835072565,5.9343546460865495,0.5008033518884889,1129,2074,1281,2230,188.0049,191.3636,196.0886,TP5_b.jpg,5,14.73903113120028,0.982448595239638,0.8655610912796705,2,False,2
63,64,16.17761196062145,16.621800497742893,207,194.54549280363605,186,0.9902483747291215,3.4797562965341253,6.156231475619608,0.8249256149345726,1160,3294,1323,3384,188.2136,190.00690000000003,194.08860000000004,TP5_b.jpg,5,17.078185115286484,0.990561921698633,0.5652413022991306,2,False,2
64,65,26.19653871815471,19.38172445491411,207,194.8101772441395,185,0.990220803952854,5.564163260465138,5.999240654384507,0.37387792490489047,1167,1294,1325,1450,192.3712,194.37120000000002,197.58570000000003,TP5_b.jpg,5,14.339728117817415,0.989710409772641,0.927477922793213,2,False,2
65,66,31.485137729606077,21.65254014655252,207,192.6887947065692,180,0.9877824768251527,5.916850305677847,6.818592553616221,0.4969966881047292,1200,2768,1376,2951,191.3636,193.86270000000002,198.975,TP5_b.jpg,5,14.890596916691157,0.9871089178062618,0.8677524370538701,2,False,2
66,67,20.333328794542556,17.00065759385945,207,193.56137413781556,182,0.9903176603223025,4.809187900905863,5.385110905206967,0.449952056035313,1209,2970,1346,3108,190.22700000000003,192.79819999999998,196.1569,TP5_b.jpg,5,14.214217531426744,0.9866637759066218,0.893052712480957,2,False,2
67,68,28.968832123745592,20.403808765240125,207,193.16568742655699,182,0.9899032198027173,5.695037281502037,6.496894681632062,0.4812591606976383,1216,1903,1374,2078,190.5761,193.36360000000002,197.32989999999998,TP5_b.jpg,5,14.371149321799491,0.9855841533773677,0.8765783594434697,2,False,2
68,69,28.424177230702195,20.41909339853802,213,195.70984431137725,185,0.9878383494226766,5.918145761003183,6.121087268857744,0.2553620055078396,1239,208,1403,373,189.37120000000002,192.5819,197.3107,TP5_b.jpg,5,14.668476481629327,0.9833281320830256,0.9668455130697015,2,False,2
69,70,22.48199234759875,18.256806323023387,207,188.33377748167888,179,0.9875590645373528,5.05757862538816,5.756455518039937,0.4775722195113597,1267,2360,1411,2512,192.375,194.8741,199.54799999999997,TP5_b.jpg,5,14.825686796926023,0.9871758227491493,0.8785924966393655,2,False,2
70,71,25.856129410002588,21.145524819239693,208,193.74938122070674,182,0.9801280066067926,4.830053912071836,6.84641241564791,0.7087230121482946,1274,587,1406,777,185.4261,187.4261,190.7982,TP5_b.jpg,5,17.293122755956887,0.9893291275868196,0.7054868475396606,2,False,2
71,72,31.619939815634318,21.627852044769785,207,195.5471535612781,187,0.9897285087158505,5.865177560127446,6.877243719019839,0.5221749284948064,1291,1449,1451,1635,191.00490000000002,193.72990000000001,196.5857,TP5_b.jpg,5,14.79332303596508,0.9859340246394594,0.8528384044187057,2,False,2
72,73,13.141160931904523,17.657858227125747,207,191.64314578800125,119,0.969073200120494,2.649235255361579,6.730990008173666,0.9192870487762986,1332,3313,1526,3384,193.227,195.4721,198.379,TP5_b.jpg,5,23.72697197644652,0.9885144734210151,0.3935877563544923,2,True,3
73,74,27.550006127367546,20.029560218238984,211,195.0543172045668,185,0.9909393672249975,5.589658412234798,6.285562843064459,0.45735294822066747,1334,1086,1494,1252,188.56830000000002,192.22699999999998,195.8779,TP5_b.jpg,5,14.562003386907977,0.9809667736582273,0.8892852639923047,2,False,2
74,75,24.926131180130987,18.769702815149277,212,194.07959139080083,182,0.9905844155844156,5.595837912740583,5.675007105465866,0.1664523525508248,1354,2218,1507,2371,191.7982,194.5857,198.6942,TP5_b.jpg,5,14.133831729564513,0.985674692436289,0.9860494989250266,2,False,2
